id	filename	md5	size	state
0cae5674-4a9a-4f5e-bb89-4308f0c8f879	76f75946-4d85-415e-8602-d1153fe3e2c3.htseq.counts.gz	1e6458c64b755fc73f141c915bc383e8	249100	live
13a97eef-1573-4cdd-ba0d-de4e92007ae3	81903241-4091-45eb-baf1-90b10b727208.htseq.counts.gz	6f43aab3bea465be37ccb11d03d18f9b	246528	live
0611c0d9-759f-4fad-80a4-35692c13b2c7	029d304b-56ee-403e-ad39-0c2ce07d5a09.htseq.counts.gz	5a0f5f4273d1416ac843a82e40077a3a	249846	live
c45d0b45-d32e-48c6-9913-4426dc026ae3	44121978-20e4-4330-8899-67a7557e6d7c.htseq.counts.gz	998ede653f88b3317694e2506b78e9df	249116	live
67f61b31-c2bf-42e0-9674-380cd054ad35	38f3f1d2-9c8d-4efe-8fff-1a314a2867b4.htseq.counts.gz	7012d35c7ba290e0f33b5bdbce98199d	251966	live
c020fe26-af39-40d2-8d38-daf31cbd83da	50579940-fb3a-41bd-94a1-429eced43449.htseq.counts.gz	5ba5b7840dc015d24b2d609ac022ce6f	257507	live
71f9b1a9-27b8-4d75-ba00-e61552ffad5b	5cbae931-5e8b-4ade-a103-805563937860.htseq.counts.gz	8607a166e35ad1d2818bc740e158984b	245395	live
fd0aad22-01ee-4545-9138-aa126800a0ee	53cd4bb4-5c52-46b6-a37c-c442b536c5e4.htseq.counts.gz	e17787694a297dc5e272e4d3121a17ae	254599	live
d541dcaf-c368-4e9e-9cf1-9c34309654cb	7a7e4b6b-de2d-4e49-bcbf-c705164477b9.htseq.counts.gz	4332adb9618c311477413646512dacba	254040	live
691ec8c8-17b3-4c26-83f6-bd76817d9238	0315439e-694c-4b14-a27c-29dfa117c764.htseq.counts.gz	2cd3130425a20de836a76890957310e1	252344	live
42fd10c4-f731-4046-b963-2f06bb26827f	130c9498-fa87-4c5b-82b7-60fa417c56d2.htseq.counts.gz	072f96d58a5feba66fab16cf7a7733d3	257259	live
b5b09d15-d884-4ed5-8288-f78ea1ada68f	70c8b949-6b79-437e-8470-6648096471e5.htseq.counts.gz	bc880d032d3440a846eba3fa64001a78	257039	live
6f377db9-3cd8-48b2-8bcc-a45d4988580d	5d187a95-6b3d-42dc-a5c8-cf1758243c46.htseq.counts.gz	d6b7ea91f70a88d44cfa19c21e1c4b08	263542	live
f39f38c9-682e-4531-9cf7-fed2d826ff99	6e787323-b1b0-40fc-879b-d8fec6b6ce59.htseq.counts.gz	af27d71d3d36cba52b5f2ee3dd290736	252277	live
b156c81d-654a-4c73-ad65-3182a339ea35	eda48ba9-aef8-433e-95fe-e94a061906d3.htseq.counts.gz	ae57f1faccb2aa383ebe9f0f68522753	254530	live
b0cf3eb1-f9aa-4062-a61d-a0719155ecad	e7c738b7-08e2-4616-abcb-173382854dbc.htseq.counts.gz	2763f9f9ec448058c259360719251cb0	254232	live
c8951981-d77c-43a0-a1ab-d0ba778caa4c	3146ecff-1993-48e6-9777-79478172f685.htseq.counts.gz	c38e291341f583898f65402f47ebc701	256359	live
6eb8e8da-cd71-48c0-bd30-35fbe00a8486	bc0af74a-3ec1-4392-ba31-82de4318a815.htseq.counts.gz	95fd7eaa10a8035fee7e398c45a4cbfd	258312	live
66de3a71-f9a6-4288-bc55-c20e162b419b	72bf36b2-fa31-4a8f-a324-463518fd8e2d.htseq.counts.gz	e76fa5cc0203710841b8ba6f57707b19	252994	live
4c2d9fa7-e81f-4ccb-b2fa-2c392f953001	c722eaa2-a42a-4c19-8263-08961319d8d2.htseq.counts.gz	e8d14369386c7421af6b79cffa05c6b5	253911	live
fa9aca83-624b-43e4-9cb2-3208452804a6	f80f0289-1000-410f-9ff5-5c31916d7a7a.htseq.counts.gz	651f6f790bbed0fe470bdf218b37f7f8	254241	live
70c1a127-06d6-4ea9-8de6-1e048e1d97ed	3ceffeff-4dd6-4ff9-8fa2-eb88199c498b.htseq.counts.gz	8cc986a1b40dcd31acdf4641e99e182c	255688	live
900383d6-2581-4b51-a83b-d94685b7cbff	bf255f2e-514d-401c-939b-48812b85f307.htseq.counts.gz	46d741b766e63d498248fe9923db93d2	253288	live
ca8aee60-4243-4c0b-81f5-9e3091cb5538	82c9a91b-da87-45bd-97bd-e27145f5112c.htseq.counts.gz	bfa5537f8124122501188cd487dce8dd	250135	live
2186152a-9e97-472e-b022-cbed9639dcab	22e30b10-13ff-4b11-bf2a-ff5aac4519ee.htseq.counts.gz	6e5d5eba9d0d609841432364adff8f65	253562	live
e2a44cfc-329d-4aa9-b398-d79721e4d5ce	aef12c8f-bbc6-40e0-b1c8-f48f483b5770.htseq.counts.gz	586b4a5e5528028a6668c1f75a9d4a57	262065	live
30041673-2c71-4cf9-ac08-fb0be352dc1f	f08efdcb-84cf-46de-ba3f-297a49ffa070.htseq.counts.gz	c3ba56643127e66b5c9f1cc3ddf60e00	256981	live
fbd06307-dac8-460d-9fc5-2db29b43b35d	5079781b-14aa-4ff7-8ab8-b251e34a8eba.htseq.counts.gz	91c3d57d5353a9ef490911a0b7cddc96	253430	live
f31c9f3f-2dda-421d-8b1c-f21c6aeb7f3b	ed40cd5e-1f3b-4c90-a372-6ac03b1d5b81.htseq.counts.gz	23fe959766cb4f81be1d4575e83f3fd9	257081	live
ce9801db-e847-4a8e-ac6d-6660f7b03cc4	432d86b3-b5d0-46c0-96d8-d7d5f4e6c3b6.htseq.counts.gz	8bd16fa5df46d5c3c3137686e96f453f	251846	live
8bdd47af-bcae-4259-bbe4-d89985a39682	88439d95-9798-401a-a8c6-da6d529b180f.htseq.counts.gz	6ec46e245733006f3c19ecea6aa7c366	245517	live
55d567f2-e6ce-4a1f-b8ea-9e1e6a84dd8d	41b7e78d-d2b0-4ddd-af2b-3baf02212387.htseq.counts.gz	e6d114ea631aa10102aee90a3da47f46	246127	live
412ace6b-c615-43e2-b8db-59f85568e15e	38a8ff34-78e7-47ce-9a7c-6b24072be806.htseq.counts.gz	f4b398537b4b5006f961b70e0a9eba3f	249038	live
a23a715a-7f3e-416a-abf6-d0a9b473da4a	b0a44ece-6cfe-4d2e-8048-c899516b882e.htseq.counts.gz	12432dec07258b39eaf075183184e9de	252715	live
559b32d8-9da9-43d6-b184-bc48340c71f8	575f11ed-961d-483d-9a2b-9568d355f412.htseq.counts.gz	ea947fbee773b326b867e56d7ec11ba8	249325	live
d3c2a302-6b87-48bf-aad1-3dcb0c352828	df4c0fd3-2ca8-43c0-94e3-a7c972fa01bb.htseq.counts.gz	49ca64406e0ccbc047770c3d9886279d	254405	live
88e053e7-9f23-4fd1-8a6e-c1a13baafdc2	a2e1b373-9085-4f03-8238-c428d229624f.htseq.counts.gz	58247e1037d75199b02abf5a18d1e026	249418	live
aa4126c7-d788-43ba-94ea-a4939e5b5d2f	0f2e7130-fc3e-4e65-a369-38d4ed1c6fe4.htseq.counts.gz	62b2db140236381298984c05ad725ee0	239636	live
582343df-3acb-41e5-8940-db6615f634e1	dde579e0-d792-456b-a66b-f7ec72969680.htseq.counts.gz	38a95606349e37ae086b0762ea507c3f	253157	live
90155b66-0063-49ee-9cde-a9266cc1418b	72a79a28-907d-42b8-9722-93448b87c3d2.htseq.counts.gz	c031c2ee44c830ce09e9e3089d4eb9ae	251285	live
05143ef9-8fe7-4347-814b-0f727a3d78c0	04dc4da1-1d1a-46da-a9d8-da9964591aec.htseq.counts.gz	d0a0526c67ff0309f86eaef1bc97bf90	243152	live
fde05aa1-5f97-41b1-9225-b2b58ba435d7	09001b78-7752-4939-847f-f1674503e4a4.htseq.counts.gz	3539c1676fecdf20e7571ada1ac4db8e	251898	live
54405551-0f35-42b2-8d5e-89d0143b3358	ccdfb795-0b81-4050-b83e-cef9caf05713.htseq.counts.gz	04f141001123193a2d00182b42f3b7ac	249384	live
7ed86aab-7dc1-43f9-97cd-10209409955c	8eb179a6-a0af-4628-aae2-78800db3e9d8.htseq.counts.gz	8c024a659300fb07aa3253c06a6b6b6f	257766	live
76c071bb-4ed8-4509-bd2a-0bb97290d40d	0b000450-72a5-4d9b-a22b-fba79f04eb1a.htseq.counts.gz	739e8895a8cf991883df70120dffd630	257861	live
2d40fd56-98db-4360-a8ce-7e5b12f5cb84	ce03135f-f554-4ef7-9af8-c006486516be.htseq.counts.gz	f05b7d37aab0715d45b98e04003d8a79	233828	live
5760be70-891a-4790-91e6-ab19a6c467c7	b4a853ac-1836-46d0-aa99-68ffc7c7cb31.htseq.counts.gz	a84fe839855888a98f17c86cbf823011	257648	live
0c89fd7c-e65c-4278-ac91-18c4cf76748b	39ff3181-ab7a-4143-b23f-0d5ab109ff86.htseq.counts.gz	8c76fd1658ae635b4a6019baa4b9618c	252184	live
e47d6a84-b94d-4bce-b71c-a8f2919eb628	35d82424-20d4-4d27-940f-770d4e0505fa.htseq.counts.gz	b3b1a56b322f343382593f09a03caafa	253109	live
14fc957e-3a28-4d8e-985e-d0bf2c7a6e29	eb514a1a-536a-4ce7-ad6b-ec2267452d7a.htseq.counts.gz	0a647b5c16755894016110de15369a14	259347	live
2022fda5-3d7c-45c5-a5e6-3519073219e5	72bb9902-d411-494f-98ca-0e273967b96a.htseq.counts.gz	3371305760ff0d936bffefc036e66c02	256987	live
315a3942-e15a-42f9-b62e-67f68ee54c80	19f2bfb6-33ba-4aea-9281-c5009d539562.htseq.counts.gz	f76ce7b4500ef9ac8b9e58314a5b8cb0	247306	live
1ad553f7-8901-4b61-8c00-f0627ff6722e	5bc727c5-af14-4305-8524-d0e5c133b049.htseq.counts.gz	e42d5488ec87316f95110cd8a374e963	250869	live
d6f3bd02-e0cb-45f5-bdd0-d39698d1461e	eab58571-a6f1-4bc4-aa01-0df9c4beb79f.htseq.counts.gz	e8119f8675649a4813ccbebad6e671d5	250555	live
a73878cb-46fe-4d9b-9e25-d3c17c921df4	042d7a67-32a0-4dac-8ecd-02f6984a7b74.htseq.counts.gz	d12aa1c42becc1d9c6dc30fe6ea9e28b	255298	live
c11fcc98-c943-42a9-ba20-c3d5ca14a601	7da75069-8e1c-4e85-8b5e-3f9a5c033c5b.htseq.counts.gz	8fc26cf1d244b95f398dd4680c5ef4eb	243329	live
8d0f8abc-c04b-4962-b2f9-1c40d1c4c713	64430665-49d5-49d4-9ef8-7559cbfcabf8.htseq.counts.gz	78ecd3adbf5edc706b3a6032923d6564	255118	live
a5e72a6d-7893-4a2f-bc0d-db7edd61bfc9	67cfe653-e458-44cc-aa05-3e10e305b168.htseq.counts.gz	38be8b4bd79643dfb77d5b74ea7871de	256526	live
8d34b52a-3b23-4814-92cc-a65e4cb6721e	371cce1a-08bb-49a1-9e85-645d4174decd.htseq.counts.gz	cfe465e8515f16cfeb1cd9a8b9388749	245779	live
4ce7a78f-694b-4bd6-910d-526180d6646a	559fe14a-1ebb-45bd-9fc7-2ccd5a3414e9.htseq.counts.gz	606f8f27cd8cac6bd54e1e31fe863cc8	257149	live
292c4a2f-86d8-4621-938f-1c3595bf2e20	bc8d5743-bec0-40b2-ae96-4e6cf133f89b.htseq.counts.gz	b115f0a7e63fba3bfe6c4244a29de7cb	257710	live
305f95e2-1d7c-4c13-a587-164176947633	b2bdabac-64e2-4a8c-8062-5b7d064f1a15.htseq.counts.gz	d84c4d8e9317dffc75c3d75b231406e9	256276	live
2b40d866-2c51-4752-a312-e7da529e4c47	5e8b7557-3781-47b9-8b20-2c0416a9841f.htseq.counts.gz	6877b843a32f4d7bf644875589aa0ba9	243743	live
421d39c1-1720-4b74-bcb1-34e39b2cf475	84cf5b05-7d2c-4d14-9ba9-deba82d8df0a.htseq.counts.gz	8083934e25ba5f9cb72b95991b2c9756	248737	live
2e116127-89a9-43ea-945e-67ebc7c1bb00	7eed3c23-853b-4d0e-9b2d-81990f2ca0c6.htseq.counts.gz	e7d615f0f0d2a1009ce74cceb7c1283c	249435	live
74596ce5-9b85-4915-803b-acda459acb5b	5f615a4b-f0c6-4313-88f3-a2a8f4a713c4.htseq.counts.gz	17f534d7f44df136ebf47e6a12308715	256206	live
18286fa6-c92c-4927-9870-11b412725679	780280f7-2ea5-47b9-abbd-c2fc95e63c66.htseq.counts.gz	bb08eea65b8e3b4362d890bd85307fae	251694	live
f462b81a-b315-4147-8b7b-83790cb25699	7496da67-dbd8-4658-b705-a37ead3d8d61.htseq.counts.gz	578453eda4935b51252a3b3768592c5e	253400	live
ec7dd846-c829-4119-bcf6-5196e427475c	5836155c-0ded-4b78-a7fc-04ae119cab2b.htseq.counts.gz	9074a56e8b74a4c2267a7efd83485384	249142	live
cc1b3d03-8cc9-4575-92d7-4c4831ae6967	f50722f7-d55b-49b0-8c11-4502b9cf42d5.htseq.counts.gz	79fed8d44fe372d7d27129f8048acef6	242034	live
796026aa-32a5-4a4a-9eba-be0ccb318dfa	ae5ed6cb-ebb3-4706-89eb-5566132babae.htseq.counts.gz	7540875971ccc68a8945f2dd82915e1f	260258	live
60d902ff-ed05-4c30-9506-5bd2e8ecae3a	5958e543-9a75-4144-9f93-9daa1cc14190.htseq.counts.gz	4b419a5e66ee81b8042300f4f9702f60	256334	live
d8ebba35-0014-4347-b43a-a96461121aa6	a0d07984-a6a9-4571-82f5-45fade1f1b2a.htseq.counts.gz	c4e040f65b8b3e65b06ab270998c5017	256669	live
42743443-ad3a-43ed-9edc-8a1ef97b12b5	8a244dd2-0dc1-429c-81a1-5873ce536b47.htseq.counts.gz	ab021d74efd64952d743b2ba62b59508	251798	live
6b19db4c-0e1a-48ad-acc8-02a8efb9eb37	eec28a5a-e054-486c-82c1-2f439b69ed62.htseq.counts.gz	b148a18c723071fb9e72617a404602a5	259536	live
39112da6-9a2d-40e7-bba3-6130cfe8475e	d901f6da-cd8e-4420-9cf4-8ca55be050b6.htseq.counts.gz	678f2f82d99615921555aae6c8141c32	252621	live
35cba4b4-2181-43ff-8bb4-37345f259305	3315c94f-d994-4e90-8e9f-8ca27c57bede.htseq.counts.gz	b30d06ae0369fc33c45c613bee51ff5d	256360	live
a8e7328f-3db4-45ed-8761-a7e356ab03c2	5eb7edfc-a7f8-40b2-86a1-b65b5ac148e8.htseq.counts.gz	41f6f2f871a77714ec1653f6ba1b2852	251519	live
8381756d-96e1-4249-ae8d-4104d0b85c9c	59c0ac33-df0f-44d5-8cbe-9fe90c82b9d9.htseq.counts.gz	af490c1e12b7ca711471aef84da5e80a	250022	live
990f70d4-ad29-4a80-aebe-c01328121170	32860e74-cf2c-4537-b4cb-83e62cf0a4db.htseq.counts.gz	b4d2c2239a116d0ea09471ffdcf97e45	258497	live
14d0d95f-3cb9-477f-8640-1d6849d0b6ec	319a49a9-c356-40b6-bfda-5b523ebe5ca4.htseq.counts.gz	ae84d96b1240a659afa0cf9c3585941e	250204	live
92728f17-7999-4eb5-b4cd-0788279b6bd8	560d7be4-45d6-48e2-b0b4-243809b88724.htseq.counts.gz	7a3df4a6c25024dd731d850d83b453b7	251132	live
e13c7c65-d360-4818-b15b-c7ecad013118	9556ee31-e56f-4611-9d37-2b4d19841d15.htseq.counts.gz	95634fd750736b550b0c7192c3d5c6a9	240652	live
99bdb6a4-2d12-4e4b-bfd7-79d94f7783b1	42c56861-1c90-41e0-a5d5-324e5fd80ea8.htseq.counts.gz	9eec0f80bb54c03fd95cd562ca13f740	251972	live
1a21e65d-e15d-4427-a7e2-d9d96308bdb6	003d640d-3bfc-4791-b241-4a3206d49468.htseq.counts.gz	5c5a2bb72edaa34b00aa4dbbbc3475bd	262896	live
7361e2bf-23e2-4451-acb2-523c4edf2358	de063a8c-8dc0-4301-af55-c92450020bbb.htseq.counts.gz	b94acf1345a9b73799e849d500ee796c	250690	live
dac91d4d-941c-4d37-a389-3fa270d0491a	f597456d-8d98-457a-99d7-598d321fbdc9.htseq.counts.gz	7eb8c3bd0cda7f857308b6e491c87eac	253302	live
ed7bc313-1430-4400-9b6e-98d49c3775ab	5842e504-1884-4043-a025-a53d22267f4e.htseq.counts.gz	c9a68a8cea506ee27b51be695d18b90c	255211	live
0b71f5fc-6b46-497c-87a2-76c89bc34727	78c27c9c-843b-4e6a-a36a-1aa4dcb8decf.htseq.counts.gz	292fa724d244666452d905044d81827e	262153	live
af412dbb-4154-494d-b463-c9934df0c030	cd5b5f8c-ace1-4a9a-9042-20d2d91318d7.htseq.counts.gz	c2a5d2d0fd15d9d077ad486e1e313296	259192	live
2bbce096-4d67-4521-aaf4-f471996e1a13	8f676c67-2594-4be6-897e-03f356f46cc5.htseq.counts.gz	f6c0fb5edc5bf399a6a7d623f6d2eeec	252177	live
0d4a061d-25f1-4715-9b9e-5ee879a2465a	4c6f3410-7bb6-4be3-a4d1-b3717279b212.htseq.counts.gz	28621d8af1eee4654f85bc040c4219f1	260328	live
e111b8f9-771d-4de3-87c4-a1bb1e8c0747	48d8f465-e9dc-4550-9371-a1207302be8d.htseq.counts.gz	3567b6a199d053210bbbcc3d8989c035	254375	live
e25274b7-d7fe-48ab-aaa9-44a95e772f67	ced80119-5605-4250-9ebc-971878c36dc9.htseq.counts.gz	d1caf67cebd9437e483406b48f2b9e12	248029	live
8a4ca930-d6a7-4b66-8836-a262f7f6c110	56c85936-07f8-4171-aef2-fd867b863acc.htseq.counts.gz	89d3190d61a657036f429bda62cc6201	251766	live
bd15a2f7-2be1-417b-8e36-6885f4d551fe	9dc3417f-c1d9-4935-ae0a-0686cf934615.htseq.counts.gz	fc3029d3ff90d910ceaee1b5c854b4a1	249889	live
53d31821-b709-4dd0-b722-21c29e59ea65	a31097c7-9e74-42ec-a8c2-8aca810d045e.htseq.counts.gz	0ed0fae905fffae94eff6b6f0018eb7c	251079	live
6f01917e-67aa-4590-8b29-734f24bb6c1e	58cb36ea-a8ce-4172-9ca8-750bf78b9f85.htseq.counts.gz	70719264a8745efa0cb22933b0c5eeb8	255487	live
431db1b7-a2be-481e-8961-6c37f4c68383	98074e6d-d665-4a7d-a161-2d6b6acd9b4f.htseq.counts.gz	40ab896073e8a1d85d34fb50b74e5597	254463	live
a1405ba3-163b-4634-ae6c-8813137811df	4735d028-a909-4e63-b098-0a0085848b5f.htseq.counts.gz	0b4033a4bff2816faf42c6641ce5fbd0	257587	live
2e1ab9e9-f3db-44b9-a061-ba1a61583692	a9a869a7-cf10-4b94-9b04-d98a8d49b880.htseq.counts.gz	db2cafe2293977030d1796d13187fbc0	252158	live
54840ce9-7243-4261-8c93-235ab2a8f6c4	5faf3586-b033-45fd-8dd9-fef111b0f752.htseq.counts.gz	df3c27b8f4aef24875ee1f62e6c8b3f0	250439	live
c13aa5d5-89fa-47b4-acdd-563b1a40ba3c	f682e54b-c4c0-4409-89fa-da3e6f7f43f8.htseq.counts.gz	d583117c1b9cea7f5d6d29a19c75544f	251886	live
ad71220b-8916-444a-96df-47602fed31f9	e86a03f9-e821-4f91-b09c-0e624239edde.htseq.counts.gz	898fd90e7f5864f143d70192eb710dd8	245616	live
200b3372-8046-49ba-9a7f-85cb5993008d	39952ce1-cb34-48c6-ad20-7aca8286f4ef.htseq.counts.gz	65503fcee74f6403306e5e7f035ef784	253355	live
3869800d-4625-437a-a78a-d9d86fe1a33f	5b84c002-9ca2-4188-bf22-1e0994dd3978.htseq.counts.gz	3438bf019049c51bbd99a378c8406772	248745	live
c6248ff5-dd7d-4c82-8c67-b32e60eef2f3	b8001d68-74fb-46a4-b0c5-388387479685.htseq.counts.gz	4ad7b311c81b8c804889b675ff234a28	257026	live
d234796d-722c-45e8-9449-8d65c994aea3	2ab2d4f1-4171-4326-91e1-e2c795004468.htseq.counts.gz	5a7c84cc23da8ef4115c0d442df53579	258356	live
54f93017-555c-4e9d-ad5d-f6a262324c54	8860913f-2d70-4550-8491-987f893fe134.htseq.counts.gz	a379b7114e13b95db38c4a05f80121bf	255253	live
32fcbbde-985f-4ce5-94f7-82eac34f71ed	d19f374b-fde4-4b46-830f-56975e437fdc.htseq.counts.gz	387bcf6c8f6ae095795b947a133a04ac	247861	live
94491700-57d7-40da-9a68-6afe659a9221	104c7c7e-583a-4496-a685-5d277e28c11b.htseq.counts.gz	cd26a83bb70c712ecd233026dd236457	247588	live
1ee599de-8bba-4130-a633-a6024dcfbff0	89658cba-f8bd-49a1-99a7-265f7d5195c8.htseq.counts.gz	629f6b7f006fae2dcf2b3f3360e9402f	254889	live
11756653-2722-428b-add0-f9cfad604550	f3b6c5d9-6d0c-41db-b369-2b60bc2f44a6.htseq.counts.gz	38daef729cb6791d0e528202af9eb457	246352	live
1abe4db7-276a-48eb-97e8-484d3eca28e2	f84433d3-7588-4b84-b8ef-aade7becf0a6.htseq.counts.gz	833d5696cf9ad15b18f03ff5e7f27ebe	248303	live
2c6be8c7-ecf9-4341-afa6-9e45a23bdcc3	18225f58-2ba3-4e5c-b1f8-79c02bb816c6.htseq.counts.gz	239545de5b6eff8913826cd38bd870d9	255317	live
2aa3a12c-43ad-4780-8ad0-f1fb943a34c8	b0937926-a768-41bd-80bc-68d4e5743f8c.htseq.counts.gz	782fc729621b020c531da53042d6e6b9	247393	live
ad6b4f3c-6370-47b2-8c49-b274d91ff618	ab51cccb-b5df-434a-a5a4-32368ccf0b24.htseq.counts.gz	686a7a6a6dbd0245d7d54741d56db700	262626	live
0bd6bed4-4187-44c5-affc-2b3f5d5c7e67	a0ba142c-00e4-4ad9-8f2d-b53457bb21c8.htseq.counts.gz	c2405385c506344735c86f040337cc95	249423	live
5e57bd1d-f38d-447d-9d7c-1fa1c5a2ecaa	b269c35d-7f91-4c66-8bef-59906ec87745.htseq.counts.gz	e812f526f3ef05eb79483e13769683e8	263998	live
de7e5b42-8601-4108-a1bf-9e8eb8d38a20	4524f1ca-c763-47af-8f80-331c64704d7d.htseq.counts.gz	f8974928f7cae9975c5e39e4303fba66	261319	live
b76722e2-2c26-4d8e-b31d-70d5f2b2f82e	83da3553-d0ec-419a-8527-a5bb7101929f.htseq.counts.gz	582b497ba6bd645c2d28cef204d7f64f	262409	live
c425fe06-a1c3-4b2c-a09e-4f2981770196	708e035d-e38b-4969-a96e-f7c324b3f8a3.htseq.counts.gz	22e4c7a773d4bd27268f777a2b6858e2	247386	live
a1aeac31-a3e0-45e9-9068-f7239e7b6059	d6cd4231-04ff-4cca-ba8d-89abe6bec9b0.htseq.counts.gz	21e671f6c6c9da5fe46d1fa435c55d52	248361	live
61d61b4f-4c68-4da0-b81c-abaf233a0a2c	c9be46f4-2800-4c95-9d0b-4d221dedde19.htseq.counts.gz	31ab06cfbcd40052ce92fbc67240876b	250449	live
7c1fdd93-9e5f-434e-8a79-ca0e506c61ae	c9faa71c-ba76-49c7-8d82-47cbf410be68.htseq.counts.gz	6d0e0fc1ae7053fc25c303c20830ca95	253388	live
874a58d2-25b6-441e-94ef-458771c2b9b2	51b8dd7e-1686-46bb-9a29-b0a368eaadcc.htseq.counts.gz	8560e4ea428093c1d67579e4ff5843ea	257383	live
87d8c005-dcb5-4611-821f-aa05a6e4e3fd	77489a8a-5b35-4350-87c9-a588fcc0794c.htseq.counts.gz	dbc7dd7f00400d47b38ef6d93cdb504b	242866	live
10d7c701-b002-462f-9418-a05eb1e29cae	193c13fa-d708-4f74-8e6e-e1eb5aa02ad7.htseq.counts.gz	626c7be11c2a076597a268cfa53184ae	253287	live
101db3ac-e5c6-45d0-8a98-aebba37c79d1	d8586777-f71e-433a-bdbb-2245fd5e2864.htseq.counts.gz	94ac0131e111715aa5b43e5ee5fd153a	257260	live
172e44c9-668b-4c07-b318-5a56fdbb6417	18138f51-7891-44a0-bfb2-ba25ae088cfb.htseq.counts.gz	da017cd5489db7a816e6e84312f12502	246046	live
f96c0a94-5c7c-4196-ac32-817b4b659857	6c0d24b4-b01c-4262-bf0d-60a4c4c11087.htseq.counts.gz	654bee4483dbba23491b508f97bbb34e	257036	live
f3d97922-d0f7-49aa-bf66-9a4cd8a0da85	99ca2aaa-bc66-4673-843b-ddbabe680a12.htseq.counts.gz	d24b31fc1d00ceb215a846aebdbdb8c6	251576	live
6bc8c44b-de7a-44e5-a1d2-94b68f146bee	a6ac2caa-ba71-4520-a36e-6e790f468165.htseq.counts.gz	8c94743d326dd57439d32ad9d030c020	250926	live
35e3186a-220c-4298-ab22-9b2ae0e196fb	4ac1259d-a93e-4a58-a8f7-80050117ffc1.htseq.counts.gz	03bdaacc423995b6021ca45b94d0dd8c	251823	live
057d832a-c0c7-4335-80ee-4e9b626abc29	e0b32572-2ff9-4929-9917-83624e63aa2a.htseq.counts.gz	c653d0cf2b0aad38679aa5e17f78f170	253600	live
f64628b1-8f2f-4918-ab03-439a7f41dfe2	d19908e6-b664-4b4f-95ab-a00bd5106a3b.htseq.counts.gz	470a6639fce299f93f1a3bdeca5be512	244620	live
4b9ab2e0-c986-49af-acf4-22ee883df77e	dd2f0366-10f3-40e4-90d5-c5c2c7a65289.htseq.counts.gz	035d4a50127621765499c9cc402775e0	252877	live
28719eae-2880-486f-9360-e7023ee6d750	09e38d91-d811-4b29-b40a-e5a79d236043.htseq.counts.gz	d50e3161863be2df659041b4bd8c6f59	245234	live
143e70c9-6a0e-4da6-b7d9-2fd6df637199	08562fbc-4f41-408b-8bd1-0c656071d69f.htseq.counts.gz	8d2a83090b805ef237e97b747d743596	251901	live
d7c81b17-79e3-4acc-966d-52b27bf8a2ec	e2c8d95e-1e56-4b01-a818-7eccc0059d6e.htseq.counts.gz	5206face89e8022a44c5214541a55eb8	257568	live
adb5f210-e4bf-4a69-83d0-26c4b39824c3	8b08c54a-b528-411d-a2f1-d935e8182d6d.htseq.counts.gz	6f5be5dcd38daa9bf81b8277d981b743	241770	live
a863099d-c934-46f4-9fda-4413f8306f65	d4e48e9c-1706-4539-9f81-106ab0f0c5ee.htseq.counts.gz	eefb5903f241267d0290dc090b5befeb	248149	live
1490642d-d129-4630-8cd2-dd29c588524a	4138b9da-1f18-437f-8d62-c16d489e7c09.htseq.counts.gz	1f51bdcff83c537f3dc09ff7eb79bbd4	252337	live
7eb8fc52-3bdc-45f0-9e7d-96eaf13c3cb6	1c0f1fc1-c21e-49af-a80b-d81533cbfc25.htseq.counts.gz	169b4de991a13351235d837852e96378	253626	live
3d81f613-bd3d-4037-bd22-c32fe41c0c1f	6b953214-e5c8-4aae-b257-f7e326ce0b2b.htseq.counts.gz	23b3daf1ad421e893d5e048e23e92a22	249957	live
5d0f90b0-4714-4103-aca7-dc9fbbe93758	11af37ac-3bdb-49b9-bb6a-1eb570a8297e.htseq.counts.gz	8958e6dc96960425e5fcc137d2d3790a	250473	live
8a58f90f-c8b4-4005-b6f2-4835279995b1	95aa2890-118d-48a8-a5d2-53caf27528b2.htseq.counts.gz	77e1d113f0fbe7c163dc7181ef969789	257382	live
d1d03184-55ca-470a-9877-33393721b50c	fda5b844-1fa4-462e-bd3b-482025f6ee30.htseq.counts.gz	4807314ec42fa59c91f944c387a6aa9d	252298	live
917f39cb-cd29-41d5-9b72-cc4d14aac2a0	5774022a-7bf2-4fdd-a4a5-f9aa33c2174d.htseq.counts.gz	40d8d4b8aa7acc2702c7b3a4b8830a7c	254589	live
6ddfea75-9e5c-481d-a70b-1a5b68ef7b5f	c094c9e4-260c-4b2a-bbf2-2fdcad927677.htseq.counts.gz	ffb23a0570ef228b0746467986efc7e8	250513	live
b691cb10-daf1-4bf5-9571-249d9f8f5144	05f0ced5-6976-4f43-9be5-fddb3f550adf.htseq.counts.gz	fe564f446b6761b584e79ee7c7576c3a	255184	live
50c36bfb-4ce2-4cc0-916a-92b857593d83	60eeee3f-55f1-468c-b6eb-bd4d8cddc6d1.htseq.counts.gz	c88ed6ee4b7526461130451bf8d482bf	247025	live
b9cc48af-80c8-44f3-8e3e-29fafee0e675	640827e7-e319-4b34-a59b-485ef92cdc66.htseq.counts.gz	5d565a05904256346a0ac22e220b199f	258690	live
